Server_ID,Hostname,IP_Address,OS_Type,Server_Location,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Admin_Name,Admin_Email,Admin_Phone,Log_Timestamp,Instance_Size,Total_Network_Traffic (MB/s)
1263f1f7-42dd-447a-9ad2-fe60654f0154,srv-database01,gAAAAABptDwzTlLjBP9GJiRJ_kgjeYN6-pL1YNPk3CW5-bHhI7oMBRKBDjKGkFQQJJVSw7Tg-fxkGgYdLJLCcjErQZjYqKtHsA==,Red Hat Enterprise Linux,"Berlin, Germany",19.73,29.52,59.17,85.06,59.97,21.67,2.33,gAAAAABptDwzG_guHSMtWNRoGMgZTzWafhDS1CkjRmf5M7RU4Eh-sLU_RVj4CSY6nSo194Onlzp87meHfQnFYdag_3liKpNoSg==,gAAAAABptDwzw7pNztOFAOHF93BN3qeaum20h-JqECbx5nclzPF8JIplCEzUY-WKfEcCRF06Cuk7xo_GuT3f7Q6KYz6oeL9tZfGfdxRRbyKbXKgeO9YSl4c=,gAAAAABptDwzZYly5DJDjzlUpaFnQNMp4-EYE4oJXCYOLT6hCvrCu1Fu0OtVx_t3ZE6t_ckOZrQ9DAnL_A6hoc1nkDDHUihluQ==,2025-01-22 08:32:00,Small,145.03
8fd4cba6-6936-4832-b6b8-f6acfcfbfe10,srv-web02,gAAAAABptDwzsz9NQQysqN_JfpU5KZFQaynuUR37Z9nn_moM1snfJsaAXCIEcuiqLmgKWLAAIOfbiqVqmUnsouuJxFFo6w8yEA==,Windows Server 2019,"Tokyo, Japan",78.37,39.3,48.78,22.05,30.04,22.33,1.67,gAAAAABptDwzfZ9T2klDVOlXj6KfEEWXmx7rUsDLCGmm3DvMKM2aUihrnikoOQE5kQEfxClME0WShsaSEvWc3LaFvmNuk8eCyA==,gAAAAABptDwzNqHkDRKhHiRG8HCJj1j9wOcUAlmlHYM8zfREgxkZK3Zr0APN3IFjU6F1k5Fe07UH47NOk3cz4iPI8kh2Bq23x1IL6Xoys2t9Za7qcfu7-GU=,gAAAAABptDwz6V6O9aq5ajGGWG6KSwizdlIi-k3gwbdg-zUZyRfpGrF9l3QPYIBYMmqc4TC_svdUZkONPPFItY6XrlqH1o4B-w==,2025-02-02 05:33:00,Medium,52.09
b5f28214-c0f2-4212-941a-a6df4c1206b8,srv-analytics02,gAAAAABptDwzicnV8sAXKnBWoN8RRXsYG-aR6xOF6Q15xf5cGzlCceBRg9PFnvW9QwYiF5VLshEbKu6U3crCIU6MpLXQRX-WJA==,Ubuntu 20.04,"London, UK",77.29,25.84,30.93,21.1,126.29,22.65,1.35,gAAAAABptDwzXHikfq0bv2zgMJcIjwEcLuyM7SIU0SU5JQNAGS-Wv4N_mrqSGEPUGvtNo2KhEMb-qmKcX2SRiFWM8oNxXejIdA==,gAAAAABptDwz30J2WCZ8ToyRZs5_TVWuXzVNedNJ_ltVzyzl7steVD8ZjfSUI8jUBqg-rLaDQeHHV0Ijf3lJOHzjxdaGTQ9oLX_2juOj02NpFZXzXwOQ1Rw=,gAAAAABptDwz6Nqae4MbunpBraRVMEt4OIqGRlBPx_cunddx3d0hfskbxlc2-bMP8jvoD0Ea9HUhxf-r0fPxJSXs23LzXnHilQ==,2025-12-03 04:58:00,Small,147.39000000000001
4a94c403-8c15-4397-a2a5-6a22212327d1,srv-web02,gAAAAABptDwz9xovTSSC8rZ61TYRzqvI3xGYGNeOs1KArhCs_RfnHC6y821s8UH5XEcwyH_PF2owMHoCo-SubDxNPb82nP2SQg==,Ubuntu 20.04,"Tokyo, Japan",49.61,84.08,88.26,81.06,129.43,19.86,4.14,gAAAAABptDwzryKyVjQoD4UdnoRySwh6dUt62CfrhrFLksFe8nYscSXG2L2Da9We7YaDwqlQR-YDfJoeB3AsVoTRWHdEtFZu7w==,gAAAAABptDwzLgl11G6dN5uoCcnZ-UGSkCQdjWnJB6TRWCv_xcdw5Xu_hZv1pFME9lp5KejjrmGWgeuseC1XyFhNq_ou68ZdrDf6Bj-_0juMx3yZEVvtxIc=,gAAAAABptDwzmbqU8Pi0ltF7whN63ppqwh4hDd3MnUc8h77PXkjW8EM6XhkD4raofYm021yxO7lJsK4C4ofT8gX3V-K7NabedA==,2025-03-03 09:43:00,Large,210.49
ed4746e9-fd4e-49b8-b3ae-067cab9c1c43,srv-database02,gAAAAABptDwzS7jJFqabCPgvlNkUZ4i43Oa_UbqE8ngHCx2A41O2hAuA2TPWIUMv14VbwwVtO7af2bhzy2YS5IHZt33X15w49w==,CentOS 8,"New York, USA",59.34,54.8,89.17,57.42,59.71,21.8,2.2,gAAAAABptDwzViE2u0DeE9fI3CqtYoZJY_wW7gstiJxcrhf18V-pJESzEMiaETpW5TVvoJM-aHN0hk98ZLx5sbU9MhZ0s1eayg==,gAAAAABptDwznx3YN9-YWf7b9m8BmfSuG80aT8sfSS7vM3ObNXzHN2LTpj7Bx1Q_phG1r52YD_ujxBDveBxsNmk1e2hZWGsanVM_91Etha6HCWIwS6fsVPE=,gAAAAABptDwzRD1E9tBb36OzfC6UvV-xe4gkJV3lij8MvlMrxyfJqjSfFCJ2FULm53mzuqZGSaTIzylUyiPNNR6FfxBR7fWDXA==,2025-02-18 02:38:00,Medium,117.13
9edda05f-c6b8-42d2-9634-841e091fc10c,srv-web02,gAAAAABptDwzCdfrcSte_tls0cHZiMWjRkNvVnsHb62LoegT3DHFVIj9tGzTcICY1NnRJ89Km2z08twAEk9F8-o0-98c0IJyzw==,CentOS 8,"London, UK",85.91,38.89,23.08,132.46,142.55,18.4,5.6,gAAAAABptDwzjbnEl8lERi1hP1zRnka58lMBLMXLZkW3Ijuy5_Sqd1vzM-swGpHctXuyh9CiRHcxmLVC4UqD45WHudyy-NH4OLPGIp3A3gNk_hlC3ylE5aA=,gAAAAABptDwzvkd2jk2mVnLSulhvKe9BNBG8dYyhxbaOH6XQViJvSxMNT-dy_SqsuStuOzqcOYA-poOWNZ1F0CHDSHsWUF869QQxMtr5tseYqxoMzZ_K3cI=,gAAAAABptDwzhesIRUYDHc__Sb4iSVL2Na9d80qIGBGyYiHUnFTPv0MgshpY5F8UC2F4dpGUPryjauQlULMHjNgLkaBTGmiSNA==,2025-02-19 14:26:00,Medium,275.01
6d6a6dfc-705d-48ae-9a5e-0a018a7ad426,srv-analytics02,gAAAAABptDwzxR2pwN8p8xV2eOYgvd92H1dUG_pGUByYySl30IcncpLua18gU1oCsQDLNdOnEbgcjGGrSsiY4hPlWUpdLKchwA==,Ubuntu 20.04,"Sydney, Australia",46.33,87.78,71.92,33.92,60.74,21.48,2.52,gAAAAABptDwzlDSaUhKLh1AWtp1a4MsOt2QcuAoSgK2-aFPOg-Md_eFqxG1wc69BCg59wh627MwhcoEAVJyVI6hT5BrI9rqTcw==,gAAAAABptDwzfjf2qt93oheoiO2RebAdyVe8t96ZmusfN6yz1dV5q_G31qK7uvPP7x0LeeantPQk4tcdv6B_51Z9KNOfuluRJbEJTlAC30V1Ym_paZ-iN8k=,gAAAAABptDwzQlEVKuclITWsnIX_Vmb7wbdIu1yyQ9DtZoh2weLh6dL3dKxX7A_BKc0XDZw6puGZxzhYtou8_QcqTY59gmGISw==,2025-11-03 01:29:00,Large,94.66
6f0d8cc5-501a-42e4-99c7-70d534ca7339,srv-web01,gAAAAABptDwzLNPopNF-VBZfRVgKWOm2hV8Z3IoVi6VYtpsdXMrCqPB1tSsF8jGAHxJ04_hd331hrNaDd_DjGcjgbaRBBEBQaQ==,Red Hat Enterprise Linux,"Tokyo, Japan",47.58,97.44,81.81,19.25,40.33,20.71,3.29,gAAAAABptDwzxUkHQM6ePlLm3e_wQui31-o9CZRY-3lYDj5Us2JVVJDrJmkuZiV3Of3rjhYCY2WN3oWs4077Yg-yE3j4WfMHEg==,gAAAAABptDwzTuGRm238f0NxzM65jO3klsqB9AMrA-WuYBH2g4J6ktRD5eUXMg6GBsqTRDrYuVSAER1zTfdlQ2neJbYOuGeeUSezeLrEIgKRj6ULzq54pVg=,gAAAAABptDwzQcfaF_1dk96fdIrTUxlKaaHb1Ql_yLaEsru9fyDdwgX4PtIhlkA6B47x-d97OpFyoHm6TvDMChM0j7Q9G_BHdA==,2025-01-20 12:46:00,Large,59.58
169f8460-9372-40b2-9521-fcd86e4e2829,srv-app02,gAAAAABptDwzWIHf4WTfNmFMapnGC5Y8ICQn7Qxi5t5rgddytYScZIQWpsyXp6P9OHKnzZouiizIHLLm2ZAtGRn4SMk5ZqaT1g==,Windows Server 2022,"London, UK",76.28,20.79,38.79,56.86,66.09,20.97,3.03,gAAAAABptDwzEf7-5fsXBd90TzDJQOl-n2qYfG6J7p2zhw0o4U_gfvojMstzv2mxY0ka60gBocnfLc8mXt0Z8xvP1p5x7S4rGw==,gAAAAABptDwzjMIN0fdAvX1Fdc06sf2vySjCXz8qXY46ppGyPFRcthoDje21Aiqf1jvljR9Spud1IYUaJnFnT3RGrwhnLdgPnVzGNz4wzKbXhVehOKGkRcQ=,gAAAAABptDwzR9CsMERsCpeOz9i3BMMhXL2684ba_tfT8dB9jC8HETWdG1yczXSt0K279sOq36BOIbxtrfMVksIesWqAwwo0_Q==,2025-02-26 17:18:00,Small,122.95
159e48e3-d466-4655-8c6b-823e0de48faf,srv-cache02,gAAAAABptDwzJhQDPvCf6YYKZ0r5A-TY8ENpwNQMEVhIsr3kLinbWI1Xm0TOqhIFUqhUb2-rlD811563IArD9t85C6EPtkCq-w==,Windows Server 2019,"London, UK",43.05,95.76,79.01,49.06,29.37,21.38,2.62,gAAAAABptDwzJ6pa1xQRmQGL2KFUFnog_bfZRtr2zTv_0_lSWXqJQUp-ZT7seB2RtKtLMmffg9hbt4i6qoqK1JrBsFQXbCBB_sYPD8mTYNaQMV2Dc5vnV7Y=,gAAAAABptDwz3PWHcNpGoF47ioh7AXe5y3EW6l0YNd8Qga4JMd6Bbilqp6sgI_93o6iB5KRqmIqDlkjCuqq3yGndGadU-EfFnDKor_BCngY5wS_lL3ZPBrY=,gAAAAABptDwzWMBkJhC_coda10KUSYd7tB_oK1n-v0OwfYY9a0PrFF9d3G5FmAbZiGCQPPZSbXQmsWnj4YDWQXn-PzjWElgdvg==,2025-03-15 04:43:00,Large,78.43
7d3441c3-21d8-4f44-b534-9e956be62105,srv-analytics02,gAAAAABptDwz7MB2-vaDfVN9geZNFN41ZqQu7OXQXeDPMJZmx0wR92CjblphaxccPFpk7xKssUtk9J_adv-HvUTtBmNHD1o57w==,CentOS 8,"New York, USA",80.3,73.79,61.95,111.66,55.55,22.37,1.63,gAAAAABptDwzaIb8ySQ8HzdrBHICTUJ5OnofK5OTTOsrMqkEC02eLqLNUeRnU1RWvBWnuZakiSyLisporKlRf2_BhMtQlhVCrg==,gAAAAABptDwzozoaQyTJc3gl13Na8DaoDucLHFu7Cyc88PFXdsX-FQtCPDfi9VM57duvrrzc79fW27yasiZ6y5wGrfnPy6pLByexnd4X7bvKGnaZAXKB0XA=,gAAAAABptDwzTiHTjGhyo6XyiWLOKvDwRgLuo9oFSMPgzKY39M4Uo-Q6jXTFhgTvpHAS0oi_Ib63x6My4msatj3rp92GNeRhjQ==,2025-02-18 02:40:00,Large,167.20999999999998
e8379f03-584c-4924-86e8-2940f2047f48,srv-backup02,gAAAAABptDwzidgq7zskGM_c5ZzwvavhSB9VTGAFjquwurnhzSp8VKJnbeX4XuRPQpbKZgMJkcdAqGXZl0xOuHNpvDYISSesuQ==,Red Hat Enterprise Linux,"London, UK",67.72,84.56,54.7,101.99,133.62,22.26,1.74,gAAAAABptDwzaUOon5eccRN2cU1zXqvlYEHE53wktTf7c0PehAMrKUKphuDR6Zar54ilV2LVCD5DpDdUYygAazKqrcFR7uan4Gmcp5vIu8wb6U1g6Xi2dv4=,gAAAAABptDwz5lSvTsis4RdQKchC0u_7aOk3A_Ld-FQPZFQ8Hg-cD0RFRiDkVseNXAykig0c2axAh4g7q4zCo8UwWPytObPBT5VkzvnHb6Ucc_wJJFOtPcA=,gAAAAABptDwzhbFqP8eHpu_ybf_qqJ_UJcvapfZ4sHxiF4uHp5af_iIv_NN91NLXAuB0nxnspjB57ne45ZQ5C0maE1Is45P6xQ==,2025-01-22 21:44:00,Large,235.61
b1b867d4-9b1f-492f-88f2-2c9877372180,srv-analytics03,gAAAAABptDwz6W26gOmsqCbGN1j6G3nAw7IjgglYa_DI9W4-NHKJqD_bC8fkF1cTDZqBRwdRjT3n-RvA30gWIrhtbGDUfrPYjQ==,Windows Server 2022,"London, UK",85.44,26.89,29.98,109.9,81.57,19.97,4.03,gAAAAABptDwz2AhAhVDolKaXBeJTlIk1Sp4b7xQXGbjtGUzacDaqUJn2a_WjC-R5mKHW18jKp7qX72MW5acSUb4QPRXm4aWCQQ==,gAAAAABptDwzmpTumB_d1vSHeIXMQFecSCWl7H7QLpDgDm0aH3nrxm-mDfm6sQR1JbHLVtpZwDKw_Itr6ZHD_7H22Xh4cdDGq4Vv2NNXtxqQTByuqq24cTA=,gAAAAABptDwznW06SuPqy8iDmebgJStNsqQ2topxSx1LSuCO5fZc-nMkbOjrTDCkolwoB4lyuv951OUwA5z6uICMZsnM5ZZplw==,2025-01-16 10:17:00,Small,191.47
0a3eb18a-58dc-4b3d-9f77-6aa79acd4a02,srv-app01,gAAAAABptDwzsVW5ZhIr5wYxj90GR22EJV7KzIFlR3xMve1z_UiRb-HTTtHyq9V7Hk4q2ArKVktwzZmQknbQNzRUh0m-LpWfCA==,Windows Server 2019,"Tokyo, Japan",64.93,79.64,69.06,49.02,119.89,22.03,1.97,gAAAAABptDwzr7UWO3BtJ6AvcD-9GFtjKF4LmMGBnNvkX_272Sib6wrEy0UfE9jt4XgAXbHpRPGTmrLp-d03yeBSQR4Ht4qk5rBdxDO8LQwQt_ytKj7deUQ=,gAAAAABptDwzGx1DSwn0ftfPKwfItuHtnwXIkWtP4wGMwskzDlM_Ztk4zbPMOJUHL9InorVLr2GhUnkqJdnkosrBA0jUvKYCczkFRqashc1cAxNmjjwu4Sc=,gAAAAABptDwzkA5qi9_HaVX7D11hPSMU14NVrawdLzF0ExqtYYvhAp5o_sXaEaXhxi9F86-8wsUgaXxIKtfGKzAOoE0Mz4ZDhg==,2025-02-26 02:32:00,Large,168.91
17ea735b-ff4f-4c7f-8a6d-f596a5510d4e,srv-analytics03,gAAAAABptDwzIxbubTXimz1fb2johkvQAJFmYTQdKutuZQ_TNrT_RDToJur0WC5577z0l0tpnayGOu_2ZM4ObXdwhIaBnyBELw==,Windows Server 2019,"Berlin, Germany",56.18,85.81,82.82,124.14,42.77,22.69,1.31,gAAAAABptDwzXQCMLpYPaodipknyuBAXbBysTP6ZW7sIMc8NW3gcALVIzldiGz2IuZByV27uYRt_qthOvL7Jiwd-DCrZk_8k_TwLlKCW4VQXV7q1WOSMjP8=,gAAAAABptDwzAX4It8t45jQ6czmCF_YVhrldTiLPrwYA2TzZaDdVf5zQamszYy5CmXV_q6iJt9nKDmq0LExT_3xqKstm-J51Pd6iPdq-A9BZa3GmEQuKdR0=,gAAAAABptDwzjgfLM7MCnCfhYVKHEC64XsuzRtLumVoOZEDVzFNppzrSr0h4MqzS-kTr7t7ykDtwfoH7qlGvv-APJKdlOyQSAA==,2025-01-20 12:18:00,Large,166.91
ae5992b7-cd49-49d1-b9bc-65c262ba9e6e,srv-analytics02,gAAAAABptDwzOnDhN4CVn34fyOyY3K8qHElkPVtQDSajfUzyrOV0I2hMknaFPzJmqDA7HlYLfTQUcgZbW1RCb47BWWY2X29SGg==,Windows Server 2019,"Sydney, Australia",58.43,32.0,72.0,49.52,26.86,19.13,4.87,gAAAAABptDwzjnlHO_GOf3aurerpwtdnz_5fDIMl2ZpYi4cFPYj8PATHD3fnnz3coe7zKceJL0iywaNwGhLD7-x5o7mtdRXbjw==,gAAAAABptDwzHjs469zVFJHQVDkGMpNgbv0Nixnxs759PNlqWBjr4rpCyACWJt5ol-mi9gCudf3x6cAc-cghXN-Xpza5VB84jtGsr6xahDnvAyMLOtlgayk=,gAAAAABptDwz_pf6QfKQ_JwGVb-kel7eywEtJPMaE2moRWEQjogJ-eFrLl_uXKei2y84KVpGa3c377sPSV0IGiKw0YnRkqeNYQ==,2025-06-02 04:21:00,Medium,76.38
e7646a1f-fa98-4870-a79c-23b4b9d19b2e,srv-backup01,gAAAAABptDwzfOYO-7L-hXWHSImiOlrWhv8Ex_lrGEapG5zqgoKB_06tdmW95OCs4gFWB5bswuGaxGEK3ZdWSzk7Z9s1TagDHg==,Windows Server 2022,"Sydney, Australia",16.25,34.69,25.98,18.77,80.33,21.78,2.22,gAAAAABptDwzcYT0_eBKnVRVLXfs-92I_AZRSZmDv1mvpCGxt_fmbW5fhSqi7Y2DJWK2IantfpzqOQheJzJZF6GqHyxKNqTfDg==,gAAAAABptDwzGHQXMr383sFPAqeG9FarRSpGiXTuMy_APoeverettDFA2EZFLDo7Sg4DJRMa6m5CYAuZB6PhYzEmk5xpoiY7LzPSNJSOuYh6y3wam-kGkzw=,gAAAAABptDwziCYGSMJOA9sofs9sl3XxztqY1VVIj8M54ijHgbLCgBLS3bNisg19Rvurjk8glf2fs0Wed2SWd2MzbnpyUlb5Tg==,2025-01-18 02:12:00,Medium,99.1
c2f91b34-1c12-4c22-889e-86d61b82830c,srv-database03,gAAAAABptDwz3R1crSpf0tnEfNlP0LhFhsuFcCDQbekbVW0wy-P-TazfFbCATLQcVfuOGjaILX2BBKHHmu3rZfkqtwj76OjMBQ==,Windows Server 2022,"Tokyo, Japan",83.95,67.36,49.46,121.49,18.85,19.53,4.47,gAAAAABptDwznX8nZOB_BPg-ix6zeO0TYvg66MHBhsE5YUWPZdEkk8k_N_G-bn2bhmWjyXKeqqP4_XsOelth123I4P_6pUwsV0VbvmksHLuh4bkipJElfQw=,gAAAAABptDwzH-jH_EUWVPBm_Ty_KhH4b5M1Y_tzVP_wflobqL2IRuJUsHmx4a-nRU9wqovfGUOWFZ9GhdG2SNNRVGuBKo2JG8GSSVDMqUQrq-lgobjkSx0=,gAAAAABptDwz74V8P_iZLR9qxCDDGr_J7n8NWnLvZwqsMNhul7Bib3ThrqKebzZjXO0VgCos8wY_rP4ArApstAAofkbIdZ_-5Q==,2025-02-22 17:31:00,Medium,140.34
4a995069-1c99-4794-a57f-90ff3bf06fb3,srv-analytics01,gAAAAABptDwzXw-7hLHy82wFGxsstIrOjUDHNI1XDqAt9MbDPQTDYT4wfqMWIljumNKpO4fr5_BQtIH6aUrow4_0GIdc6afJHA==,Windows Server 2022,"New York, USA",99.3,86.17,59.61,26.22,20.29,19.32,4.68,gAAAAABptDwzq0ye6_wXE_bV3jONVUaMmeYDh3E-8IntQhzGOkltdOPTACoKOTxI5sH3FpIPM01Ag1GtaYbGW6xQWXxf9rUtsQ==,gAAAAABptDwz6dfUrJBwOqJnBrg7VCgNwY93Q7mDnqurRRI6eDUKGSomDDal2h8QC06fzMr78jSAj3Ae9NbqoGzeEZKMWtV145a6Zqk7N8RVc_wx5ckhGCo=,gAAAAABptDwzH8-92tlO5WgKsVIfzRt8FMgx19TiOiONne9zegiFV6ESOphSIr8Zcd5HvcDwR2rtm4G3sxDu0eYgbn1Fa-_2lw==,2025-01-18 15:01:00,Large,46.51
55f503b7-c9e2-4860-b240-3432660f8505,srv-cache03,gAAAAABptDwzHgn1PKSZyExgYdDICGsuOxdih9VEYAee4-IuV_WCKmV9MDjsHXTWsm9D0wWAb_TPg0wDCBPDaSazNphQFYKf5A==,Red Hat Enterprise Linux,"Berlin, Germany",76.34,73.56,73.25,116.46,17.11,18.78,5.22,gAAAAABptDwzhC3KcTSwv4vDa33q6SjQJ7fe_q-aRUYB4XwkA_cVSulD3AGL9dJcFVMf5m-JftLN2l2tlsiuo3Bw2K_Nc-C6QQ==,gAAAAABptDwzb5YfRnE2FLj23Tg1bIMFDHKTcc9YEMlg4zGnIuOd5Hf0-kWF0mboVOsTw6lxXgcX2Ih2ECuvzGeC60aQPhyNfR4512noJ9_kUc6OchLN8DU=,gAAAAABptDwzFhtEqrWVg-cgnjWCEb-WDPbDhzLjIzPAWphKYguwHhdvMuB8W4cv1hdyt2i_TL6b-q5VbA6CYfnoNzF8hLFeDw==,2025-02-28 08:46:00,Large,133.57
93e19987-5698-4538-9998-2971b939ae86,srv-database02,gAAAAABptDwz6qcIbd_p_ZV25S2qSCKNLSqU_IJ5RBQn5SzItWoi3ysg3rSEuG3NXZrHUelHK5fRrdrm4dRv4xv-SzsD12yQSg==,Ubuntu 20.04,"London, UK",90.82,82.21,11.21,122.45,118.61,19.78,4.22,gAAAAABptDwzdiPly-r8auEdTffRIXPIQZQ1Wz8yxb8hOj94VAm6CmLaO5He2W2K0EZxP5NBooLywy8ncXrJVMUwBLVM2mx-KA==,gAAAAABptDwzrmLsqqMegCufWHvnQ_jARKtw9-1ISZYLkDznBTJJcgGqubhNgk6qCBOjgX1QSEdctscnVHs6D-moRHvVbxcmj6KLyLuYE5jcrV7rFpkZdkI=,gAAAAABptDwzBrP8kWeqqiKkwTHtm6w0Nkzw95Se9QxarXzWemaTCJNuONNVzOAgGi-53taF-ILVhBpRZrWlvy1mmzHiiJ8bMQ==,2025-01-03 13:08:00,Large,241.06
a200f491-6b7b-4a3e-a3ef-7e48b1945c68,srv-database03,gAAAAABptDwz7QFHDkk64JOwAbpG_XaKgrh-U0puX-AFJbinUvwS53WEE2nlQf48-xJfPwwHE_5fB59-ojlD7xPXCLWhfUuCGA==,Windows Server 2022,"Tokyo, Japan",26.11,51.44,62.7,56.01,98.41,18.24,5.76,gAAAAABptDwz-_VWD_sBIDNR_vQV6SOPNV7ckKOTtxz2fTevOOjNOsKbM6j_4ZR1dkesL8kq2Kat6jttRAHq0ZGxbWTpmgXC_A==,gAAAAABptDwz2DSs6oHGJ2iu9eq8WMAC5H_mb2B-zXnZR4AK8TMKCGvnzysvLaPWETOO9pVRBA1wIYCTY37n3WxD8FOrI7m1tdXC_NgBiZ1-9zH7A-9cA8E=,gAAAAABptDwz4eiPKsmeC-RKmx0hFtVW0IO3bQFaVfUkLy5kg3r3XOA1-0cj-s6SALyoQRauNlMjbLynWvLlOYOh_xHhiPwrhQ==,2025-02-15 07:19:00,Medium,154.42
7031883e-8780-4e08-9a08-9eccf33ea6dd,srv-web03,gAAAAABptDwzbmCnDJTFqKxWhe2mkInH4-hOzhkCyo_gmiQ1KgrPydXJbvoBmAYw3SipUHE4NsEpSQFHbK8-gtFVgi__ftDZXA==,Ubuntu 20.04,"New York, USA",37.93,71.95,35.87,118.84,115.86,18.42,5.58,gAAAAABptDwzyI9d77FlhjMdkyeNo67IqRrHfrUe-fqWJOKimLxo7J7S5TpgSF2W15EF36KieM3aDxN7x1SB-Iu5H6E7wY-hvg==,gAAAAABptDwz6yEwBnNgd7lE7sMfHi8i_zE4ATGIZMT8bz_nQKlfn29vs1J7wPUM645MdEdndt686hEur4abfdkVx0MTvdUSEscExw4ovTqY4G7UOnNPxWA=,gAAAAABptDwzD45a_Wm7JQxquKjwlMNVJH5aLnCy5wuOOryN2pR-rO6WE_83UFWzyz_yazL6tzKC8Tvfo6T_DZ8yfpLNlEe8wQ==,2025-06-03 15:29:00,Large,234.7
af2df79f-8fce-4aa1-add7-1cba89e1052b,srv-database01,gAAAAABptDwz9OQzSZXu-GKjLT5K3G_MGhVi1ye5WBhGkhX5i0c8r69zQECDgnC6XR6Ly1aJW1gR267l-lcYrZRhcy9CbPBdgA==,Windows Server 2019,"Sydney, Australia",45.4,24.63,47.48,14.23,58.12,18.74,5.26,gAAAAABptDwz2vxRxJkVwgKgJ9FhYFllQss08hG4ubhObfHL54B5XOhfyqxAH5iRKPoexuR0C2lXxlWiDLVBWlYRmzmlggKNUA==,gAAAAABptDwzj6JHA_Efr_wGso2c3UyiWFN3zDrnpOHzl5-qbk-rzFzYRv96m0dHgcbwaTFsw5N0j4V_PsDbXxdIlF8GMlG-zYZGZjoaZgWu3lPJBsEnysI=,gAAAAABptDwzNQ__Dsom14CfTVQOQEXa_379-l_Fsbxw422Pm7u2MHRFQFRry62LLlN9O6ucfQtjaOUT1q2c0Y-DY6bNe5rkRw==,2025-02-03 06:58:00,Small,72.35
45f85e50-93d5-4980-8810-e893654bcde8,srv-api03,gAAAAABptDwzunv9bP2CGJ8GEfgW-rVCzYnbH_I7tc587uL5106BmQWM1oSQ5HHb4dPyzfoOwa3cMVhldCZQMJA2mHHPHVg6pA==,Windows Server 2022,"Sydney, Australia",42.23,59.59,59.81,57.67,79.82,21.71,2.29,gAAAAABptDwzVtzM4OJQlioNUgUYeWfuPB23U4xKheFCurYPwJ-Kp-3dma8bRAQKEU2ggXKKAa0aq8TxVOxrxts2tloDUCUsTA==,gAAAAABptDwzDW1wD63kDmNhWV24qQU_4ePsTJb3yKw-VrU_vU9PMXtsg8IJMeL3YDCjsSdtaSocqXLwY5SVX19PYlacS1meHQWMc0iE1cvlagjrLN89BnU=,gAAAAABptDwzednGlGN8HJaFcAS40oZhIkHSS47GapyukpiBjDM7cIluvtDFT8UtGE2yHbbUlabWu8aG-SdTUr_wXKQN7CnSRg==,2025-02-19 13:46:00,Medium,137.49
2bcf9791-4750-4c36-9cd5-88335c385de4,srv-app01,gAAAAABptDwzyJJXSu5qZyDbsAyMmrRniO5lqxbDzW6S2g5Wh-r-0MyMazOMpyKRo6Bn_m-E8yZjawpuZClYuGx7GMZravdbPA==,CentOS 8,"London, UK",94.01,60.56,31.86,10.33,89.24,20.29,3.71,gAAAAABptDwzMCThcC6LE6LLsQZB2gqZ3M2gv3ZVJeDLKuCGaKpNw4YzuMMT0NwCLgvgSeP-sbjEI9D-JEuAMNktm4pCeh3LOw==,gAAAAABptDwzP8uqmHxH5V-5VAGxs8b84duSO1otXXdvnn0Z4hOKWeo1Af9N44qlfIB-1nmcCI3qHk1G-WN_gdZv4rDD4SsQgIv7Y4nwa0fJGYLpTOTuHBU=,gAAAAABptDwzhVe3zo-ZyewshE0PLT6w0_bAA2Zv-LTwSHTnBYhNgU41UJzHCj1LhUAvLTBWCRQtvrN-OcmXo8LkrGahcb8WYw==,2025-02-24 09:53:00,Medium,99.57
6a035308-8cef-404d-9a17-eb294ecf8b43,srv-web02,gAAAAABptDwzeXa5r_hczuV7KThLlc2h1VzhyGFb3vhLjS0OwlCjsp658FBnfLYQr7KxamDkVoqzM6pVKLjGbmbWPBGm7kKCnw==,CentOS 8,"New York, USA",19.83,92.92,86.36,116.42,100.22,18.68,5.32,gAAAAABptDwzqCLHHKHeSvGNV9AGB4OYMJ0wKqoWtpfACJ_KwLtKPJHlupNNhCXaXnBeCs-BYZHUDmZe01HWvDueBxYEYAYC_A==,gAAAAABptDwzjO95V_fbpu-7OTTm12Kcpo6COdaW-8YKcmqTW4r9a1PZ2dD8Hs09L8pkJEWUcSTus3gRYVb_KB8rKNygTpCtgqRaavBN6vChdGp_nXvPrwU=,gAAAAABptDwzdUd48JzHxP1WrcuosPAaU-fBJOzWfX1KS7YPVapSTSTvg4KMJM5QKVT6YjgcG9JuaT-ZmyZrCKgo-qZp5bm6cg==,2025-12-03 05:23:00,Large,216.64
